year,event,incident_number,incident_start,incident_end,declaration_date,declaration_url,state,incident_type,valid_ihp_applications,eligible_ihp_applications,ihp_eligibility_rate,ihp_average_award,ihp_total,pa_total,pa_projects_count,cdbg_dr_allocation,frn1_date,frn1_days_since_disaster,frn1_url,frn1_grantee1_name,frn1_grantee1_url,frn1_grantee1_amount,frn1_grantee2_name,frn1_grantee2_url,frn1_grantee2_amount,frn1_grantee3_name,frn1_grantee3_url,frn1_grantee3_amount,frn1_grantee4_name,frn1_grantee4_url,frn1_grantee4_amount,frn1_grantee5_name,frn1_grantee5_url,frn1_grantee5_amount,frn1_grantee6_name,frn1_grantee6_url,frn1_grantee6_amount,frn1_grantee7_name,frn1_grantee7_url,frn1_grantee7_amount,frn1_grantee8_name,frn1_grantee8_url,frn1_grantee8_amount,frn1_grantee9_name,frn1_grantee9_url,frn1_grantee9_amount,frn2_date,frn2_url,frn2_grantee1_name,frn2_grantee1_url,frn2_grantee1_amount,frn2_grantee2_name,frn2_grantee2_url,frn2_grantee2_amount,frn2_grantee3_name,frn2_grantee3_url,frn2_grantee3_amount,frn2_grantee4_name,frn2_grantee4_url,frn2_grantee4_amount,frn3_date,frn3_url,frn3_grantee1_name,frn3_grantee1_url,frn3_grantee1_amount,frn3_grantee2_name,frn3_grantee2_url,frn3_grantee2_amount,frn3_grantee3_name,frn3_grantee3_url,frn3_grantee3_amount,frn3_grantee4_name,frn3_grantee4_url,frn3_grantee4_amount,frn4_date,frn4_url,frn4_grantee1_name,frn4_grantee1_url,frn4_grantee1_amount
2023,"Georgia Severe Storms, Straight-line Winds and Tornadoes",4685,2023-01-12,2023-01-12,2023-01-16,https://www.fema.gov/disaster/4685,GA,Severe Storm,8571,903,10.5,6142,5546090,36352474,122,12595000,2023-11-27,315,https://www.hud.gov/sites/dfiles/CPD/documents/FR-6428-N-01.pdf,State of Georgia,https://www.dca.ga.gov/community-economic-development/funding-programs/community-development-block-grant-disaster-recovery,12595000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,"North Dakota Severe Winter Storm, Snowstorm, and Straight-line Winds",4686,2022-11-09,2022-11-11,2023-02-05,https://www.fema.gov/disaster/4686,ND,Snowstorm,NA,NA,NA,NA,0,1812986,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Rosebud Sioux Tribe Severe Winter Storms and Snowstorm,4687,2022-12-12,2022-12-25,2023-02-20,https://www.fema.gov/disaster/4687,SD,Winter Storm,NA,NA,NA,NA,0,819071,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Oglala Sioux Tribe Severe Winter Storms and Snowstorm,4688,2022-12-12,2022-12-25,2023-02-20,https://www.fema.gov/disaster/4688,SD,Winter Storm,NA,NA,NA,NA,0,303475,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,South Dakota Severe Winter Storms and Snowstorm,4689,2022-12-12,2022-12-25,2023-02-27,https://www.fema.gov/disaster/4689,SD,Winter Storm,NA,NA,NA,NA,0,2221242,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Muscogee Creek Nation Severe Winter Storm,4690,2022-12-21,2022-12-25,2023-03-03,https://www.fema.gov/disaster/4690,OK,Severe Storm,NA,NA,NA,NA,0,264582,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Tennessee Severe Winter Storm,4691,2022-12-22,2022-12-27,2023-03-08,https://www.fema.gov/disaster/4691,TN,Winter Storm,NA,NA,NA,NA,0,7178979,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Bear River Band of the Rohnerville Rancheria Earthquake,4692,2022-12-20,2023-01-01,2023-03-08,https://www.fema.gov/disaster/4692,CA,Earthquake,NA,NA,NA,NA,0,230834,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,New Hampshire Severe Storm and Flooding,4693,2022-12-22,2022-12-25,2023-03-15,https://www.fema.gov/disaster/4693,NH,Severe Storm,NA,NA,NA,NA,0,3194880,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,New York Severe Winter Storm and Snowstorm,4694,2022-12-23,2022-12-28,2023-03-15,https://www.fema.gov/disaster/4694,NY,Snowstorm,NA,NA,NA,NA,0,21133585,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Vermont Severe Storm and Flooding,4695,2022-12-22,2022-12-24,2023-03-20,https://www.fema.gov/disaster/4695,VT,Severe Storm,NA,NA,NA,NA,0,4621850,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Maine Severe Storm and Flooding,4696,2022-12-23,2022-12-24,2023-03-22,https://www.fema.gov/disaster/4696,ME,Severe Storm,NA,NA,NA,NA,0,4843324,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Mississippi Severe Storms, Straight-line Winds, and Tornadoes",4697,2023-03-24,2023-03-25,2023-03-26,https://www.fema.gov/disaster/4697,MS,Severe Storm,7695,3763,48.9,3608,13575427,72118763,205,44984333,2025-01-16,662,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Mississippi,,44984333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Arkansas Severe Storms and Tornadoes,4698,2023-03-31,2023-03-31,2023-04-02,https://www.fema.gov/disaster/4698,AR,Severe Storm,9224,3597,39.0,2737,9846693,68699605,169,50419000,2025-01-16,655,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,"Little Rock, AR",,20895000,State of Arkansas,,29524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"California Severe Wind Storms, Straight-line Winds, Flooding, Landslides, and Mudslides",4699,2023-02-21,2023-07-10,2023-04-03,https://www.fema.gov/disaster/4699,CA,Severe Storm,17435,7661,43.9,6418,49167509,70281204,678,138865667,2025-01-16,654,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of California,,138865667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Arkansas Severe Winter Storm,4700,2023-01-30,2023-02-02,2023-04-04,https://www.fema.gov/disaster/4700,AR,Winter Storm,NA,NA,NA,NA,0,10113839,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Tennessee Severe Storms, Straight-line Winds, and Tornadoes",4701,2023-03-31,2023-04-01,2023-04-07,https://www.fema.gov/disaster/4701,TN,Severe Storm,1741,760,43.7,4875,3704827,47152843,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Kentucky Severe Storms, Straight-line Winds, Tornadoes, Flooding, Landslides, and Mudslides",4702,2023-03-03,2023-03-04,2023-04-10,https://www.fema.gov/disaster/4702,KY,Severe Storm,NA,NA,NA,NA,0,31608571,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Indiana Severe Storms, Straight-line Winds, and Tornadoes",4704,2023-03-31,2023-04-01,2023-04-15,https://www.fema.gov/disaster/4704,IN,Severe Storm,2512,282,11.2,9345,2635374,13796348,118,7663000,2025-01-16,642,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Indiana,,7663000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Texas Severe Winter Storm,4705,2023-01-30,2023-02-02,2023-04-21,https://www.fema.gov/disaster/4705,TX,Winter Storm,NA,NA,NA,NA,0,75827133,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Oklahoma Severe Storms, Straight-line Winds, and Tornadoes",4706,2023-04-19,2023-04-20,2023-04-24,https://www.fema.gov/disaster/4706,OK,Tornado,2190,458,20.9,6598,3021659,11004561,35,19702500,2025-01-16,633,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Oklahoma,,19702500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Hoopa Valley Tribe Severe Winter Storms and Mudslides,4707,2023-02-14,2023-03-05,2023-04-25,https://www.fema.gov/disaster/4707,CA,Winter Storm,533,255,47.8,8101,2065723,0,NA,138865667,2025-01-16,632,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of California,,138865667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Nevada Severe Winter Storms, Flooding, Landslides, and Mudslides",4708,2023-03-08,2023-03-19,2023-04-27,https://www.fema.gov/disaster/4708,NV,Flood,NA,NA,NA,NA,0,9114695,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Florida Severe Storms, Tornadoes, and Flooding",4709,2023-04-12,2023-04-14,2023-04-27,https://www.fema.gov/disaster/4709,FL,Flood,20679,9644,46.6,4036,38920922,5964925,44,117273000,2025-01-16,630,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,Broward County,,29222000,"Ft Lauderdale, FL",,88051000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Alabama Severe Storms, Straight-line Winds, and Tornadoes",4710,2023-03-24,2023-03-27,2023-05-05,https://www.fema.gov/disaster/4710,AL,Severe Storm,NA,NA,NA,NA,0,12299206,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Kentucky Severe Storms, Straight-line Winds, Flooding, Landslides, and Mudslides",4711,2023-02-15,2023-02-20,2023-05-09,https://www.fema.gov/disaster/4711,KY,Flood,NA,NA,NA,NA,0,18915490,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Tennessee Severe Thunderstorms and Possible Strong Tornadoes,4712,2023-03-01,2023-03-03,2023-05-17,https://www.fema.gov/disaster/4712,TN,Severe Storm,NA,NA,NA,NA,0,28658121,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Soboba Band of Luiseno Indians Severe Winter Storm and Flooding,4713,2023-02-23,2023-02-26,2023-05-18,https://www.fema.gov/disaster/4713,CA,Severe Storm,NA,NA,NA,NA,0,213252,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Soboba Band of Luiseno Indians Severe Storm and Flooding,4714,2023-03-11,2023-03-16,2023-05-25,https://www.fema.gov/disaster/4714,CA,Severe Storm,NA,NA,NA,NA,0,435992,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Guam Typhoon Mawar,4715,2023-05-22,2023-05-29,2023-05-25,https://www.fema.gov/disaster/4715,GU,Hurricane,29586,19934,67.4,3575,71255741,24033731,294,500825000,2025-01-16,602,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,Guam,,500825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Commonwealth of the Northern Mariana Islands Typhoon Mawar,4716,2023-05-22,2023-05-29,2023-06-02,https://www.fema.gov/disaster/4716,MP,Tropical Storm,NA,NA,NA,NA,0,1544005,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,North Dakota Flooding,4717,2023-04-10,2023-05-06,2023-07-05,https://www.fema.gov/disaster/4717,ND,Flood,NA,NA,NA,NA,0,5116610,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,South Dakota Flooding,4718,2023-04-09,2023-05-05,2023-07-06,https://www.fema.gov/disaster/4718,SD,Flood,NA,NA,NA,NA,0,5693278,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Maine Severe Storm and Flooding,4719,2023-04-30,2023-05-01,2023-07-06,https://www.fema.gov/disaster/4719,ME,Flood,NA,NA,NA,NA,0,11108299,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Vermont Severe Storms, Flooding, Landslides, and Mudslides",4720,2023-07-07,2023-07-21,2023-07-14,https://www.fema.gov/disaster/4720,VT,Flood,6149,3616,58.8,7245,26197063,136640979,1192,67845000,2025-01-16,552,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Vermont,,67845000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Oklahoma Severe Storms, Straight-line Winds, and Tornadoes",4721,2023-06-14,2023-06-18,2023-07-19,https://www.fema.gov/disaster/4721,OK,Severe Storm,NA,NA,NA,NA,0,24287273,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Minnesota Severe Storms and Flooding,4722,2023-04-11,2023-04-30,2023-07-19,https://www.fema.gov/disaster/4722,MN,Flood,NA,NA,NA,NA,0,10557281,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,New York Severe Storms and Flooding,4723,2023-07-09,2023-07-10,2023-07-22,https://www.fema.gov/disaster/4723,NY,Severe Storm,NA,NA,NA,NA,0,32753236,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Hawaii Wildfires,4724,2023-08-08,2023-09-30,2023-08-10,https://www.fema.gov/disaster/4724,HI,Fire,17524,7147,40.8,9195,65719542,595559313,118,1639381000,2025-01-16,525,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,Maui County,,1639381000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,New Jersey Severe Storm and Flooding,4725,2023-07-14,2023-07-15,2023-08-11,https://www.fema.gov/disaster/4725,NJ,Severe Storm,NA,NA,NA,NA,0,5314958,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Montana Flooding,4726,2023-04-10,2023-04-26,2023-08-12,https://www.fema.gov/disaster/4726,MT,Flood,NA,NA,NA,NA,0,1017875,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Mississippi Severe Storms, Straight-line Winds, and Tornadoes",4727,2023-06-14,2023-06-19,2023-08-12,https://www.fema.gov/disaster/4727,MS,Severe Storm,1296,712,54.9,4617,3287218,9695587,79,44984333,2025-01-16,523,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Mississippi,,44984333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Illinois Severe Storms and Flooding,4728,2023-06-29,2023-07-02,2023-08-15,https://www.fema.gov/disaster/4728,IL,Severe Storm,102308,76442,74.7,4265,326038710,22847707,212,255591333,2025-01-16,520,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,"Chicago, IL",,142202667,"Cicero, IL",,32001333,Cook County,,81387333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Tennessee Severe Storms and Straight-line Winds,4729,2023-06-25,2023-06-26,2023-08-17,https://www.fema.gov/disaster/4729,TN,Severe Storm,NA,NA,NA,NA,0,19234533,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Alaska Flooding,4730,2023-05-12,2023-06-03,2023-08-23,https://www.fema.gov/disaster/4730,AK,Flood,574,409,71.3,8533,3489813,10649019,50,9338000,2025-01-16,512,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Alaska,,9338000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Colorado Severe Storms, Flooding, and Tornadoes",4731,2023-06-08,2023-06-23,2023-08-25,https://www.fema.gov/disaster/4731,CO,Flood,NA,NA,NA,NA,0,18026621,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Iowa Flooding,4732,2023-04-24,2023-05-13,2023-08-25,https://www.fema.gov/disaster/4732,IA,Flood,NA,NA,NA,NA,0,2380148,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Burns Paiute Tribe Severe Storm, Flooding, Landslides, and Mudslides",4733,2023-06-11,2023-06-12,2023-08-28,https://www.fema.gov/disaster/4733,OR,Mud/Landslide,NA,NA,NA,NA,0,1551306,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Florida Hurricane Idalia,4734,2023-08-27,2023-09-04,2023-08-31,https://www.fema.gov/disaster/4734,FL,Hurricane,73578,36059,49.0,2354,84872746,348094913,685,731516467,2025-01-16,504,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,Pasco County,,195234667,Pinellas County,,271261000,"St. Petersburg, FL",,79942000,State of Florida,,185078800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Tennessee Severe Storms and Straight-line Winds,4735,2023-07-18,2023-07-21,2023-09-04,https://www.fema.gov/disaster/4735,TN,Severe Storm,NA,NA,NA,NA,0,14456111,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Maine Severe Storm and Flooding,4736,2023-06-29,2023-06-29,2023-09-05,https://www.fema.gov/disaster/4736,ME,Flood,NA,NA,NA,NA,0,2416916,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Maine Severe Storm and Flooding,4737,2023-06-26,2023-06-26,2023-09-06,https://www.fema.gov/disaster/4737,ME,Flood,NA,NA,NA,NA,0,1007524,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Georgia Hurricane Idalia,4738,2023-08-30,2023-08-30,2023-09-07,https://www.fema.gov/disaster/4738,GA,Hurricane,10015,1376,13.7,3636,5003264,59233689,281,88575333,2025-01-16,497,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Georgia,,88575333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Wyoming Flooding,4739,2023-06-15,2023-06-15,2023-09-11,https://www.fema.gov/disaster/4739,WY,Flood,NA,NA,NA,NA,0,874058,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,New Hampshire Severe Storms and Flooding,4740,2023-07-09,2023-07-17,2023-09-14,https://www.fema.gov/disaster/4740,NH,Flood,NA,NA,NA,NA,0,10321948,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Missouri Severe Storms, Straight-line Winds, Tornadoes, and Flooding",4741,2023-07-29,2023-08-14,2023-09-21,https://www.fema.gov/disaster/4741,MO,Severe Storm,NA,NA,NA,NA,0,11451424,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Tennessee Severe Storms, Straight-line Winds, and Tornado",4742,2023-08-07,2023-08-07,2023-09-27,https://www.fema.gov/disaster/4742,TN,Severe Storm,NA,NA,NA,NA,0,9139498,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Vermont Severe Storms and Flooding,4744,2023-08-03,2023-08-05,2023-10-06,https://www.fema.gov/disaster/4744,VT,Flood,NA,NA,NA,NA,0,2954524,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Montana Flooding,4745,2023-06-01,2023-06-08,2023-10-11,https://www.fema.gov/disaster/4745,MT,Flood,NA,NA,NA,NA,0,2948421,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Agua Caliente Band of Cahuilla Indians Tropical Storm Hilary,4746,2023-08-19,2023-08-21,2023-10-18,https://www.fema.gov/disaster/4746,CA,Tropical Storm,NA,NA,NA,NA,0,496696,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Kansas Severe Storms, Straight-line Winds, Tornadoes, and Flooding",4747,2023-07-14,2023-07-21,2023-10-26,https://www.fema.gov/disaster/4747,KS,Severe Storm,NA,NA,NA,NA,0,3118405,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Arkansas Severe Storms, Straight-line Winds, and Tornadoes",4748,2023-06-25,2023-06-26,2023-11-14,https://www.fema.gov/disaster/4748,AR,Severe Storm,NA,NA,NA,NA,0,4254575,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Illinois Severe Storms and Flooding,4749,2023-09-17,2023-09-18,2023-11-20,https://www.fema.gov/disaster/4749,IL,Flood,23537,16392,69.6,3847,63067431,0,NA,255591333,2025-01-16,423,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,"Chicago, IL",,142202667,"Cicero, IL",,32001333,Cook County,,81387333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,California Hurricane Hilary,4750,2023-08-19,2023-08-21,2023-11-21,https://www.fema.gov/disaster/4750,CA,Hurricane,NA,NA,NA,NA,0,10070834,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Tennessee Severe Storms and Tornadoes,4751,2023-12-09,2023-12-09,2023-12-13,https://www.fema.gov/disaster/4751,TN,Severe Storm,4280,2019,47.2,2224,4489987,13794304,52,42869000,2025-01-16,400,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Tennessee,,42869000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Utah Flooding,4752,2023-05-01,2023-05-27,2023-12-23,https://www.fema.gov/disaster/4752,UT,Flood,NA,NA,NA,NA,0,12017938,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Rhode Island Severe Storms, Flooding, and Tornadoes",4753,2023-09-10,2023-09-13,2024-01-07,https://www.fema.gov/disaster/4753,RI,Severe Storm,1034,580,56.1,5732,3324557,0,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Maine Severe Storm and Flooding,4754,2023-12-17,2023-12-21,2024-01-30,https://www.fema.gov/disaster/4754,ME,Severe Storm,2432,1173,48.2,5734,6726294,20337787,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,New York Severe Storm and Flooding,4755,2023-09-28,2023-09-30,2024-01-30,https://www.fema.gov/disaster/4755,NY,Flood,NA,NA,NA,NA,0,6342015,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"West Virginia Severe Storms, Flooding, Landslides, and Mudslides",4756,2023-08-28,2023-08-30,2024-01-30,https://www.fema.gov/disaster/4756,WV,Flood,614,325,52.9,10327,3356162,2385159,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,"Michigan Severe Storms, Tornadoes, and Flooding",4757,2023-08-24,2023-08-26,2024-02-08,https://www.fema.gov/disaster/4757,MI,Flood,147172,116766,79.3,3708,432986397,0,NA,460816000,2025-01-16,343,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of Michigan,,43570000,"Detroit, MI",,346864000,Wayne County,,70382000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,California Severe Storm and Flooding,4758,2024-01-21,2024-01-23,2024-02-19,https://www.fema.gov/disaster/4758,CA,Flood,7652,3236,42.3,8426,27264947,0,NA,138865667,2025-01-16,332,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,State of California,,138865667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Washington Wildfires,4759,2023-08-18,2023-08-25,2024-02-15,https://www.fema.gov/disaster/4759,WA,Fire,580,174,30.0,20473,3562286,1949648,14,44152000,2025-01-16,336,https://www.govinfo.gov/content/pkg/FR-2025-01-16/pdf/2025-00943.pdf,Spokane County,,44152000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,North Dakota Severe Winter Storm and Straight-line Winds,4760,2023-12-25,2023-12-27,2024-02-15,https://www.fema.gov/disaster/4760,ND,Winter Storm,NA,NA,NA,NA,0,7147144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
